__run_id,__done,ocr_library,document_type,dataset,sample_size,language,energy,runtime,memory,run_id,cpu_usage_percent
run_5_repetition_18,DONE,paddle,Old_books_No_noise,Noisy_Dataset,20,eng,19.432052612304688,4.0089984,2316439552,run_5_repetition_18,3.2106048464775085
run_8_repetition_19,DONE,paddle,Newspaper,Omni_Dataset,1,eng,1079.1621398925781,49.627285,6688108544,run_8_repetition_19,34.39648075067997
run_21_repetition_17,DONE,tesseract,Book,Omni_Dataset,20,eng,310.89271545410156,14.007402,2413338624,run_21_repetition_17,14.15211316756904
run_4_repetition_26,DONE,paddle,Old_books_No_noise,Noisy_Dataset,1,eng,21.913436889648438,3.808279,2306514944,run_4_repetition_26,3.8032278021176658
run_2_repetition_10,DONE,paddle,Old_books_Arabic,Noisy_Dataset,1,ara,537.1270599365234,24.6171,8598409216,run_2_repetition_10,46.224464665293695
run_12_repetition_16,DONE,paddle,slides,Omni_Dataset,1,eng,276.26710510253906,15.816692,5020463104,run_12_repetition_16,34.37841996421785
run_23_repetition_27,DONE,tesseract,Newspaper,Omni_Dataset,20,eng,3108.6187744140625,149.04393,3177000960,run_23_repetition_27,13.573642207536512
run_3_repetition_18,DONE,paddle,Old_books_Arabic,Noisy_Dataset,20,ara,9128.39680480957,397.18478,9858928640,run_3_repetition_18,51.12747026293735
run_2_repetition_4,DONE,paddle,Old_books_Arabic,Noisy_Dataset,1,ara,538.9028930664062,26.821365,8542822400,run_2_repetition_4,42.66896467316239
run_8_repetition_24,DONE,paddle,Newspaper,Omni_Dataset,1,eng,1228.579345703125,53.427917,6861299712,run_8_repetition_24,37.37150678819662
run_10_repetition_19,DONE,paddle,notes,Omni_Dataset,1,eng,289.77471923828125,14.813211,4926341120,run_10_repetition_19,39.87945813215092
run_19_repetition_6,DONE,tesseract,Old_books_No_noise,Noisy_Dataset,20,eng,4.751556396484375,0.40310413,2347331584,run_19_repetition_6,12.79877896606922
run_9_repetition_27,DONE,paddle,Newspaper,Omni_Dataset,20,eng,18379.699462890625,774.12726,13764177920,run_9_repetition_27,41.7211475222225
run_2_repetition_25,DONE,paddle,Old_books_Arabic,Noisy_Dataset,1,ara,550.8255615234375,27.02109,8616763392,run_2_repetition_25,42.69335492923312
run_13_repetition_1,DONE,paddle,slides,Omni_Dataset,20,eng,3826.278533935547,157.47032,5710700544,run_13_repetition_1,55.82774914032455
run_14_repetition_14,DONE,tesseract,Old_books_2noise,Noisy_Dataset,1,eng,18.2786865234375,1.0034398,2400460800,run_14_repetition_14,18.26090152348791
run_2_repetition_12,DONE,paddle,Old_books_Arabic,Noisy_Dataset,1,ara,543.8524932861328,26.820269,8619962368,run_2_repetition_12,42.66678298911189
run_2_repetition_9,DONE,paddle,Old_books_Arabic,Noisy_Dataset,1,ara,536.7976989746094,24.81665,8538214400,run_2_repetition_9,45.92622949809782
run_22_repetition_4,DONE,tesseract,Newspaper,Omni_Dataset,1,eng,89.97740173339844,4.2041836,2452635648,run_22_repetition_4,15.334083581748216
run_8_repetition_26,DONE,paddle,Newspaper,Omni_Dataset,1,eng,1103.654800415039,48.622883,6817144832,run_8_repetition_26,36.65090714072694
run_9_repetition_5,TODO,paddle,Newspaper,Omni_Dataset,20,eng, , , ,run_9_repetition_5,41.67683824835062
run_4_repetition_11,DONE,paddle,Old_books_No_noise,Noisy_Dataset,1,eng,27.813766479492188,5.4109282,2381062144,run_4_repetition_11,1.7405708051961044
run_7_repetition_25,DONE,paddle,Book,Omni_Dataset,20,eng,3861.634002685547,159.4748,6617497600,run_7_repetition_25,55.917534181598725
run_12_repetition_5,DONE,paddle,slides,Omni_Dataset,1,eng,273.00804138183594,14.011938,5071167488,run_12_repetition_5,39.47958989337914
run_17_repetition_10,DONE,tesseract,Old_books_Arabic,Noisy_Dataset,20,ara,33.21421813964844,1.804076,2395082752,run_17_repetition_10,8.569419725374742
run_1_repetition_24,DONE,paddle,Old_books_2noise,Noisy_Dataset,20,eng,6374.204788208008,266.50845,7161344000,run_1_repetition_24,46.59077422769888
run_23_repetition_11,DONE,tesseract,Newspaper,Omni_Dataset,20,eng,3096.4116821289062,148.4432,3316600832,run_23_repetition_11,13.540125629634304
run_24_repetition_19,DONE,tesseract,notes,Omni_Dataset,1,eng,12.468048095703125,0.80309373,2400350208,run_24_repetition_19,18.90216691295306
run_4_repetition_9,DONE,paddle,Old_books_No_noise,Noisy_Dataset,1,eng,24.799896240234375,5.4114294,2371751936,run_4_repetition_9,2.3944447621189315
run_10_repetition_17,DONE,paddle,notes,Omni_Dataset,1,eng,286.93418884277344,14.412577,5002932224,run_10_repetition_17,42.02993346670189
run_18_repetition_25,DONE,tesseract,Old_books_No_noise,Noisy_Dataset,1,eng,4.6596832275390625,0.40310773,2330402816,run_18_repetition_25,11.709755711257458
run_14_repetition_21,DONE,tesseract,Old_books_2noise,Noisy_Dataset,1,eng,18.677017211914062,1.0031693,2381430784,run_14_repetition_21,13.417972045285362
run_16_repetition_25,DONE,tesseract,Old_books_Arabic,Noisy_Dataset,1,ara,4.7416229248046875,0.40298614,2372026368,run_16_repetition_25,13.6916039660573
run_11_repetition_15,DONE,paddle,notes,Omni_Dataset,20,eng,3992.975326538086,165.27985,6346977280,run_11_repetition_15,55.32746574126076
run_6_repetition_23,DONE,paddle,Book,Omni_Dataset,1,eng,363.6886901855469,17.614246,5315170304,run_6_repetition_23,42.29684861914979
run_7_repetition_22,DONE,paddle,Book,Omni_Dataset,20,eng,3881.931121826172,161.47537,6144319488,run_7_repetition_22,55.2396858521865
run_23_repetition_10,DONE,tesseract,Newspaper,Omni_Dataset,20,eng,3106.0535888671875,148.84082,3311902720,run_23_repetition_10,13.469811040798238
run_16_repetition_0,DONE,tesseract,Old_books_Arabic,Noisy_Dataset,1,ara,4.689361572265625,0.4033389,2339131392,run_16_repetition_0,13.97113873064518
run_22_repetition_20,DONE,tesseract,Newspaper,Omni_Dataset,1,eng,80.48068237304688,4.0041976,2458894336,run_22_repetition_20,15.701025179841302
run_26_repetition_7,DONE,tesseract,slides,Omni_Dataset,1,eng,13.133712768554688,0.80337447,2393878528,run_26_repetition_7,12.748993958036104
run_25_repetition_22,DONE,tesseract,notes,Omni_Dataset,20,eng,128.96363830566406,6.2053547,2549944320,run_25_repetition_22,9.692720017649911
run_12_repetition_10,DONE,paddle,slides,Omni_Dataset,1,eng,276.04510498046875,15.815983,5040664576,run_12_repetition_10,34.831292593552746
run_23_repetition_18,DONE,tesseract,Newspaper,Omni_Dataset,20,eng,3121.7390899658203,148.6408,3315798016,run_23_repetition_18,13.608653817380835
run_16_repetition_5,DONE,tesseract,Old_books_Arabic,Noisy_Dataset,1,ara,4.7236175537109375,0.40297216,2333372416,run_16_repetition_5,13.886202976107596
run_21_repetition_20,DONE,tesseract,Book,Omni_Dataset,20,eng,318.2818603515625,14.207059,2474622976,run_21_repetition_20,14.076556900388574
run_19_repetition_27,DONE,tesseract,Old_books_No_noise,Noisy_Dataset,20,eng,4.760406494140625,0.40311584,2329468928,run_19_repetition_27,13.48365257680416
run_8_repetition_17,DONE,paddle,Newspaper,Omni_Dataset,1,eng,1110.9138641357422,54.83304,6896185344,run_8_repetition_17,36.6002045577203
run_7_repetition_10,DONE,paddle,Book,Omni_Dataset,20,eng,3678.510971069336,154.27608,6102781952,run_7_repetition_10,55.90821249414847
run_3_repetition_0,DONE,paddle,Old_books_Arabic,Noisy_Dataset,20,ara,9151.612915039062,399.96747,9647333376,run_3_repetition_0,50.77106287122249
run_1_repetition_4,DONE,paddle,Old_books_2noise,Noisy_Dataset,20,eng,6369.386077880859,265.90585,7049166848,run_1_repetition_4,46.68547767753399
run_21_repetition_13,DONE,tesseract,Book,Omni_Dataset,20,eng,310.06402587890625,14.008001,2514685952,run_21_repetition_13,14.313302912231949
run_9_repetition_20,TODO,paddle,Newspaper,Omni_Dataset,20,eng, , , ,run_9_repetition_20,41.53051738561149
run_4_repetition_4,DONE,paddle,Old_books_No_noise,Noisy_Dataset,1,eng,32.327056884765625,6.612603,2301911040,run_4_repetition_4,1.4880080891507013
run_21_repetition_16,DONE,tesseract,Book,Omni_Dataset,20,eng,317.0611114501953,14.207852,2392764416,run_21_repetition_16,14.276540953002565
run_16_repetition_19,DONE,tesseract,Old_books_Arabic,Noisy_Dataset,1,ara,4.7530517578125,0.40319556,2277142528,run_16_repetition_19,14.390492141246796
run_18_repetition_18,DONE,tesseract,Old_books_No_noise,Noisy_Dataset,1,eng,4.7210235595703125,0.40330428,2225995776,run_18_repetition_18,13.263960726559162
run_27_repetition_28,DONE,tesseract,slides,Omni_Dataset,20,eng,215.0829620361328,10.009652,2383626240,run_27_repetition_28,11.676543638683285
run_3_repetition_24,DONE,paddle,Old_books_Arabic,Noisy_Dataset,20,ara,9982.626953125,412.9866,9724342272,run_3_repetition_24,50.91838232773318
run_23_repetition_6,DONE,tesseract,Newspaper,Omni_Dataset,20,eng,3095.8960876464844,149.04073,3201114112,run_23_repetition_6,13.498178200768818
run_1_repetition_20,DONE,paddle,Old_books_2noise,Noisy_Dataset,20,eng,6360.883102416992,266.50876,7072681984,run_1_repetition_20,46.475850014124944
run_13_repetition_19,DONE,paddle,slides,Omni_Dataset,20,eng,3840.594451904297,159.8738,5513715712,run_13_repetition_19,55.09008042891969
run_26_repetition_18,DONE,tesseract,slides,Omni_Dataset,1,eng,12.734039306640625,0.80449075,2325852160,run_26_repetition_18,12.514891266822817
run_2_repetition_17,DONE,paddle,Old_books_Arabic,Noisy_Dataset,1,ara,540.3532104492188,25.416842,8593104896,run_2_repetition_17,44.94240039610124
run_7_repetition_3,DONE,paddle,Book,Omni_Dataset,20,eng,3890.2733001708984,161.07732,6113091584,run_7_repetition_3,55.80294824333439
run_14_repetition_4,DONE,tesseract,Old_books_2noise,Noisy_Dataset,1,eng,18.389663696289062,1.0036236,2300379136,run_14_repetition_4,13.10941252538136
run_2_repetition_24,DONE,paddle,Old_books_Arabic,Noisy_Dataset,1,ara,542.1405639648438,25.218456,8510468096,run_2_repetition_24,45.19381575949956
run_20_repetition_29,DONE,tesseract,Book,Omni_Dataset,1,eng,22.532272338867188,1.2028749,2340102144,run_20_repetition_29,11.463048689067364
run_10_repetition_15,DONE,paddle,notes,Omni_Dataset,1,eng,291.15081787109375,16.416548,4874604544,run_10_repetition_15,36.26627799975021
run_27_repetition_2,DONE,tesseract,slides,Omni_Dataset,20,eng,217.35488891601562,10.010124,2397335552,run_27_repetition_2,11.739900145393152
run_15_repetition_3,DONE,tesseract,Old_books_2noise,Noisy_Dataset,20,eng,418.6062469482422,18.010277,2438135808,run_15_repetition_3,14.258560327084169
run_9_repetition_17,TODO,paddle,Newspaper,Omni_Dataset,20,eng, , , ,run_9_repetition_17,41.80572844350672
run_21_repetition_28,DONE,tesseract,Book,Omni_Dataset,20,eng,312.27197265625,14.207861,2454392832,run_21_repetition_28,14.194672335908836
run_18_repetition_23,DONE,tesseract,Old_books_No_noise,Noisy_Dataset,1,eng,4.7441253662109375,0.40320018,2252083200,run_18_repetition_23,12.967801213264464
run_25_repetition_19,DONE,tesseract,notes,Omni_Dataset,20,eng,125.88865661621094,6.204893,2470465536,run_25_repetition_19,9.80809853474299
run_22_repetition_26,DONE,tesseract,Newspaper,Omni_Dataset,1,eng,90.26864624023438,4.204769,2366881792,run_22_repetition_26,15.286113679409029
run_16_repetition_22,DONE,tesseract,Old_books_Arabic,Noisy_Dataset,1,ara,4.6717376708984375,0.4032352,2298929152,run_16_repetition_22,13.53644885867834
run_20_repetition_0,DONE,tesseract,Book,Omni_Dataset,1,eng,22.779083251953125,1.2037982,2336411648,run_20_repetition_0,13.351120337843897
run_15_repetition_22,DONE,tesseract,Old_books_2noise,Noisy_Dataset,20,eng,423.7552795410156,18.209404,2460798976,run_15_repetition_22,14.177711262978534
run_21_repetition_12,DONE,tesseract,Book,Omni_Dataset,20,eng,318.1935272216797,14.208827,2438209536,run_21_repetition_12,13.840794344675052
run_21_repetition_10,DONE,tesseract,Book,Omni_Dataset,20,eng,318.6622619628906,14.207583,2414522368,run_21_repetition_10,14.297692422793336
run_6_repetition_15,DONE,paddle,Book,Omni_Dataset,1,eng,379.43218994140625,20.422344,5296553984,run_6_repetition_15,37.04928891890897
run_7_repetition_21,DONE,paddle,Book,Omni_Dataset,20,eng,3793.9363403320312,155.87268,6189830144,run_7_repetition_21,56.0969908359185
run_15_repetition_26,DONE,tesseract,Old_books_2noise,Noisy_Dataset,20,eng,414.31922912597656,18.008615,2440753152,run_15_repetition_26,14.106383177897204
run_0_repetition_9,DONE,paddle,Old_books_2noise,Noisy_Dataset,1,eng,304.4967803955078,17.416313,4539879424,run_0_repetition_9,33.595824909679
run_20_repetition_26,DONE,tesseract,Book,Omni_Dataset,1,eng,22.876266479492188,1.203992,2354372608,run_20_repetition_26,13.51497446000576
run_5_repetition_2,DONE,paddle,Old_books_No_noise,Noisy_Dataset,20,eng,20.174774169921875,3.8094335,2295353344,run_5_repetition_2,2.094630789189112
run_8_repetition_8,DONE,paddle,Newspaper,Omni_Dataset,1,eng,1077.9918823242188,47.824005,6691713024,run_8_repetition_8,35.67727919930739
run_1_repetition_12,DONE,paddle,Old_books_2noise,Noisy_Dataset,20,eng,6345.2169189453125,265.70926,6949945344,run_1_repetition_12,46.65819378797721
run_20_repetition_27,DONE,tesseract,Book,Omni_Dataset,1,eng,22.2960205078125,1.2036308,2365358080,run_20_repetition_27,13.301658436655998
run_12_repetition_13,DONE,paddle,slides,Omni_Dataset,1,eng,277.8022766113281,15.619355,5051899904,run_12_repetition_13,34.51693430989981
run_2_repetition_15,DONE,paddle,Old_books_Arabic,Noisy_Dataset,1,ara,540.1466979980469,25.017448,8627675136,run_2_repetition_15,45.75034325716533
run_7_repetition_13,DONE,paddle,Book,Omni_Dataset,20,eng,3840.359390258789,157.87123,6307414016,run_7_repetition_13,56.18910515489229
run_16_repetition_24,DONE,tesseract,Old_books_Arabic,Noisy_Dataset,1,ara,4.6983489990234375,0.40325597,2319831040,run_16_repetition_24,12.576776154339314
run_19_repetition_20,DONE,tesseract,Old_books_No_noise,Noisy_Dataset,20,eng,4.6389617919921875,0.40290537,2263855104,run_19_repetition_20,12.90222218632698
run_4_repetition_10,DONE,paddle,Old_books_No_noise,Noisy_Dataset,1,eng,24.676284790039062,5.812244,2298867712,run_4_repetition_10,1.4754625010874964
run_17_repetition_4,DONE,tesseract,Old_books_Arabic,Noisy_Dataset,20,ara,30.238525390625,1.6032535,2349744128,run_17_repetition_4,9.354480731487277
run_13_repetition_5,DONE,paddle,slides,Omni_Dataset,20,eng,3885.3216857910156,159.70665,5471440896,run_13_repetition_5,55.629857153538616
run_8_repetition_2,DONE,paddle,Newspaper,Omni_Dataset,1,eng,1108.3485565185547,50.629585,6835118080,run_8_repetition_2,34.10025966868681
run_3_repetition_14,DONE,paddle,Old_books_Arabic,Noisy_Dataset,20,ara,9993.934310913086,411.5822,9660100608,run_3_repetition_14,51.00551968918604
run_17_repetition_28,DONE,tesseract,Old_books_Arabic,Noisy_Dataset,20,ara,29.32147216796875,1.6037469,2341498880,run_17_repetition_28,9.107995551824567
run_1_repetition_3,DONE,paddle,Old_books_2noise,Noisy_Dataset,20,eng,6358.256790161133,265.90817,7045926912,run_1_repetition_3,46.52641900584583
run_4_repetition_29,DONE,paddle,Old_books_No_noise,Noisy_Dataset,1,eng,23.198776245117188,5.811861,2308870144,run_4_repetition_29,1.48705880151641
run_3_repetition_13,DONE,paddle,Old_books_Arabic,Noisy_Dataset,20,ara,9952.862396240234,409.96582,9777737728,run_3_repetition_13,51.278008094666816
run_22_repetition_14,DONE,tesseract,Newspaper,Omni_Dataset,1,eng,89.53312683105469,4.2037177,2401996800,run_22_repetition_14,14.724683458390444
run_23_repetition_20,DONE,tesseract,Newspaper,Omni_Dataset,20,eng,3110.0481719970703,148.84242,3225591808,run_23_repetition_20,13.548995920504384
run_15_repetition_29,DONE,tesseract,Old_books_2noise,Noisy_Dataset,20,eng,416.3233337402344,18.00971,2433331200,run_15_repetition_29,14.115226156523692
run_15_repetition_17,DONE,tesseract,Old_books_2noise,Noisy_Dataset,20,eng,418.3189239501953,18.007813,2455674880,run_15_repetition_17,14.045398570597172
run_9_repetition_24,TODO,paddle,Newspaper,Omni_Dataset,20,eng, , , ,run_9_repetition_24,42.07364657323584
run_18_repetition_24,DONE,tesseract,Old_books_No_noise,Noisy_Dataset,1,eng,7.680572509765625,0.60285366,2260525056,run_18_repetition_24,10.616018342971802
run_6_repetition_20,DONE,paddle,Book,Omni_Dataset,1,eng,376.80894470214844,20.819267,5239959552,run_6_repetition_20,36.33704483129506
run_16_repetition_26,DONE,tesseract,Old_books_Arabic,Noisy_Dataset,1,ara,4.741668701171875,0.40305266,2285223936,run_16_repetition_26,13.844941332936289
run_14_repetition_8,DONE,tesseract,Old_books_2noise,Noisy_Dataset,1,eng,18.677902221679688,1.0030535,2300723200,run_14_repetition_8,13.104442494256157
run_23_repetition_5,DONE,tesseract,Newspaper,Omni_Dataset,20,eng,3133.6675567626953,149.24501,3184730112,run_23_repetition_5,13.510523943519368
run_24_repetition_7,DONE,tesseract,notes,Omni_Dataset,1,eng,12.853561401367188,0.80324155,2303213568,run_24_repetition_7,12.684215928117434
run_25_repetition_16,DONE,tesseract,notes,Omni_Dataset,20,eng,125.71502685546875,6.2046466,2488414208,run_25_repetition_16,9.900425494168744
run_13_repetition_21,DONE,paddle,slides,Omni_Dataset,20,eng,3852.3684844970703,158.87314,5444460544,run_13_repetition_21,55.3526962063645
run_26_repetition_16,DONE,tesseract,slides,Omni_Dataset,1,eng,12.865753173828125,0.8037615,2326491136,run_26_repetition_16,12.717692156632742
run_14_repetition_3,DONE,tesseract,Old_books_2noise,Noisy_Dataset,1,eng,18.787933349609375,1.0035802,2308300800,run_14_repetition_3,13.4406413095338
run_20_repetition_9,DONE,tesseract,Book,Omni_Dataset,1,eng,22.590850830078125,1.2038472,2317549568,run_20_repetition_9,13.220258198678492
run_10_repetition_27,DONE,paddle,notes,Omni_Dataset,1,eng,289.4322052001953,16.416239,4805222400,run_10_repetition_27,35.095889053706614
run_27_repetition_3,DONE,tesseract,slides,Omni_Dataset,20,eng,217.82981872558594,10.006127,2425008128,run_27_repetition_3,12.110705188260628
run_5_repetition_3,DONE,paddle,Old_books_No_noise,Noisy_Dataset,20,eng,20.776336669921875,4.0085874,2289405952,run_5_repetition_3,2.0443906133825127
run_14_repetition_27,DONE,tesseract,Old_books_2noise,Noisy_Dataset,1,eng,18.756912231445312,1.0029755,2283429888,run_14_repetition_27,11.839351575289454
run_5_repetition_9,DONE,paddle,Old_books_No_noise,Noisy_Dataset,20,eng,23.84942626953125,4.4088387,2284744704,run_5_repetition_9,1.9393596276640888
run_21_repetition_19,DONE,tesseract,Book,Omni_Dataset,20,eng,318.8659973144531,14.207367,2379665408,run_21_repetition_19,14.026971775375
run_0_repetition_3,DONE,paddle,Old_books_2noise,Noisy_Dataset,1,eng,304.9268341064453,17.017473,4501397504,run_0_repetition_3,34.268727043750644
run_17_repetition_5,DONE,tesseract,Old_books_Arabic,Noisy_Dataset,20,ara,30.2281494140625,1.603915,2307543040,run_17_repetition_5,9.514852160215378
run_11_repetition_22,DONE,paddle,notes,Omni_Dataset,20,eng,3981.9849700927734,163.27272,6113816576,run_11_repetition_22,55.8716258121914
run_27_repetition_11,DONE,tesseract,slides,Omni_Dataset,20,eng,214.45314025878906,10.009602,2439286784,run_27_repetition_11,11.602762467012957
run_12_repetition_20,DONE,paddle,slides,Omni_Dataset,1,eng,275.3502502441406,15.815282,5038202880,run_12_repetition_20,35.59320574483754
run_13_repetition_15,DONE,paddle,slides,Omni_Dataset,20,eng,3858.8677368164062,158.67252,5366640640,run_13_repetition_15,55.90054753747001
run_7_repetition_11,DONE,paddle,Book,Omni_Dataset,20,eng,3822.202117919922,157.47102,6118014976,run_7_repetition_11,56.15276987365292
run_18_repetition_6,DONE,tesseract,Old_books_No_noise,Noisy_Dataset,1,eng,4.693756103515625,0.4032269,2252099584,run_18_repetition_6,13.151815302670002
run_21_repetition_9,DONE,tesseract,Book,Omni_Dataset,20,eng,317.49583435058594,14.207088,2404093952,run_21_repetition_9,14.336590038178718
run_20_repetition_4,DONE,tesseract,Book,Omni_Dataset,1,eng,22.686447143554688,1.2033069,2334584832,run_20_repetition_4,13.251683875918388
run_25_repetition_24,DONE,tesseract,notes,Omni_Dataset,20,eng,127.9002685546875,6.2054768,2424774656,run_25_repetition_24,9.924676907785011
run_17_repetition_7,DONE,tesseract,Old_books_Arabic,Noisy_Dataset,20,ara,30.153244018554688,1.6032803,2294480896,run_17_repetition_7,9.705216382443904
run_0_repetition_27,DONE,paddle,Old_books_2noise,Noisy_Dataset,1,eng,309.65330505371094,17.816008,4518612992,run_0_repetition_27,32.69716797032199
run_13_repetition_22,DONE,paddle,slides,Omni_Dataset,20,eng,3820.7716369628906,156.87402,5439627264,run_13_repetition_22,55.71634943570951
run_24_repetition_0,DONE,tesseract,notes,Omni_Dataset,1,eng,12.890899658203125,0.8036231,2322989056,run_24_repetition_0,12.238902196288109
run_2_repetition_28,DONE,paddle,Old_books_Arabic,Noisy_Dataset,1,ara,547.7545623779297,27.019794,8389189632,run_2_repetition_28,42.77433952025689
run_1_repetition_0,DONE,paddle,Old_books_2noise,Noisy_Dataset,20,eng,6387.409866333008,266.50464,7055384576,run_1_repetition_0,46.5469741503271
run_1_repetition_21,DONE,paddle,Old_books_2noise,Noisy_Dataset,20,eng,6349.523635864258,265.904,7013093376,run_1_repetition_21,46.82881915541317
run_9_repetition_12,TODO,paddle,Newspaper,Omni_Dataset,20,eng, , , ,run_9_repetition_12,41.35606381633813
run_21_repetition_22,DONE,tesseract,Book,Omni_Dataset,20,eng,315.6344451904297,14.408974,2430283776,run_21_repetition_22,14.18572921909996
run_23_repetition_14,DONE,tesseract,Newspaper,Omni_Dataset,20,eng,3118.8897094726562,149.24532,3207696384,run_23_repetition_14,13.507757193125029
run_13_repetition_29,DONE,paddle,slides,Omni_Dataset,20,eng,3844.3231353759766,160.07832,5346746368,run_13_repetition_29,54.510641747635056
run_27_repetition_9,DONE,tesseract,slides,Omni_Dataset,20,eng,213.88388061523438,10.01024,2403147776,run_27_repetition_9,11.750544056582909
run_12_repetition_19,DONE,paddle,slides,Omni_Dataset,1,eng,276.13429260253906,14.412594,4916801536,run_12_repetition_19,38.63976155040232
run_20_repetition_2,DONE,tesseract,Book,Omni_Dataset,1,eng,22.589599609375,1.2032548,2334748672,run_20_repetition_2,13.367541316896675
run_16_repetition_23,DONE,tesseract,Old_books_Arabic,Noisy_Dataset,1,ara,4.787841796875,0.40308797,2261331968,run_16_repetition_23,13.60837808251381
run_12_repetition_7,DONE,paddle,slides,Omni_Dataset,1,eng,278.2580261230469,16.016068,4999618560,run_12_repetition_7,34.028799338129964
run_0_repetition_18,DONE,paddle,Old_books_2noise,Noisy_Dataset,1,eng,302.0076904296875,15.015396,4547489792,run_0_repetition_18,38.10509463564142
run_10_repetition_13,DONE,paddle,notes,Omni_Dataset,1,eng,292.0882263183594,15.615473,4946722816,run_10_repetition_13,39.14692074451595
run_20_repetition_1,DONE,tesseract,Book,Omni_Dataset,1,eng,22.749282836914062,1.2031285,2349408256,run_20_repetition_1,13.583988010883331
run_4_repetition_17,DONE,paddle,Old_books_No_noise,Noisy_Dataset,1,eng,20.901947021484375,3.808827,2304090112,run_4_repetition_17,2.0849859828040715
run_21_repetition_26,DONE,tesseract,Book,Omni_Dataset,20,eng,319.18760681152344,14.208304,2403762176,run_21_repetition_26,13.976768791471445
run_15_repetition_13,DONE,tesseract,Old_books_2noise,Noisy_Dataset,20,eng,419.2030029296875,18.008759,2442686464,run_15_repetition_13,14.16277097635295
run_13_repetition_4,DONE,paddle,slides,Omni_Dataset,20,eng,3850.8228912353516,159.87358,5342773248,run_13_repetition_4,55.10761496190275
run_23_repetition_19,DONE,tesseract,Newspaper,Omni_Dataset,20,eng,3110.9154663085938,149.04498,3189837824,run_23_repetition_19,13.51083069620841
run_3_repetition_7,DONE,paddle,Old_books_Arabic,Noisy_Dataset,20,ara,10008.380554199219,412.98218,9677537280,run_3_repetition_7,50.90755726516766
run_22_repetition_16,DONE,tesseract,Newspaper,Omni_Dataset,1,eng,89.10508728027344,4.204323,2381877248,run_22_repetition_16,14.588830849398738
run_12_repetition_22,DONE,paddle,slides,Omni_Dataset,1,eng,277.4964294433594,15.816334,4944916480,run_12_repetition_22,35.16671571098728
run_6_repetition_19,DONE,paddle,Book,Omni_Dataset,1,eng,365.4292297363281,17.814245,5208539136,run_6_repetition_19,41.10577220150402
run_20_repetition_13,DONE,tesseract,Book,Omni_Dataset,1,eng,22.556365966796875,1.2038836,2345168896,run_20_repetition_13,13.504284635186195
run_25_repetition_21,DONE,tesseract,notes,Omni_Dataset,20,eng,126.80393981933594,6.2054443,2447388672,run_25_repetition_21,9.92910136101824
run_8_repetition_0,DONE,paddle,Newspaper,Omni_Dataset,1,eng,1097.3316497802734,48.624233,6653284352,run_8_repetition_0,35.128493947338086
run_25_repetition_6,DONE,tesseract,notes,Omni_Dataset,20,eng,126.87080383300781,6.2048073,2445975552,run_25_repetition_6,9.549799545244737
run_7_repetition_27,DONE,paddle,Book,Omni_Dataset,20,eng,3861.9837036132812,160.47614,6165577728,run_7_repetition_27,55.47981371678672
run_10_repetition_2,DONE,paddle,notes,Omni_Dataset,1,eng,284.2289123535156,14.6128235,4803325952,run_10_repetition_2,39.47138981759548
run_4_repetition_27,DONE,paddle,Old_books_No_noise,Noisy_Dataset,1,eng,19.388031005859375,3.6083784,2286219264,run_4_repetition_27,2.177065746486187
run_7_repetition_7,DONE,paddle,Book,Omni_Dataset,20,eng,3896.9361724853516,161.6771,6068600832,run_7_repetition_7,55.52791339767936
run_12_repetition_17,DONE,paddle,slides,Omni_Dataset,1,eng,270.5662078857422,14.01166,5056110592,run_12_repetition_17,39.24197188909683
run_5_repetition_7,DONE,paddle,Old_books_No_noise,Noisy_Dataset,20,eng,19.139053344726562,3.608097,2295136256,run_5_repetition_7,2.258297434449196
run_4_repetition_5,DONE,paddle,Old_books_No_noise,Noisy_Dataset,1,eng,24.186309814453125,5.6119413,2283765760,run_4_repetition_5,1.5596515536308289
run_23_repetition_1,DONE,tesseract,Newspaper,Omni_Dataset,20,eng,3123.228775024414,148.84334,3207577600,run_23_repetition_1,13.534827208530968
run_8_repetition_20,DONE,paddle,Newspaper,Omni_Dataset,1,eng,1089.1026458740234,48.425117,6704922624,run_8_repetition_20,35.19491852264179
run_11_repetition_28,DONE,paddle,notes,Omni_Dataset,20,eng,4000.8429565429688,165.47328,6141476864,run_11_repetition_28,55.49070929943509
run_17_repetition_3,DONE,tesseract,Old_books_Arabic,Noisy_Dataset,20,ara,29.09063720703125,1.603378,2310815744,run_17_repetition_3,9.547277164459228
run_15_repetition_12,DONE,tesseract,Old_books_2noise,Noisy_Dataset,20,eng,417.96026611328125,18.00876,2420744192,run_15_repetition_12,13.588008079191912
run_7_repetition_20,DONE,paddle,Book,Omni_Dataset,20,eng,3856.4771423339844,160.27882,6094831616,run_7_repetition_20,55.41462839228724
run_27_repetition_26,DONE,tesseract,slides,Omni_Dataset,20,eng,213.46702575683594,10.006515,2454384640,run_27_repetition_26,11.856022508958212
run_17_repetition_19,DONE,tesseract,Old_books_Arabic,Noisy_Dataset,20,ara,29.671600341796875,1.6037734,2297012224,run_17_repetition_19,9.63446283340454
run_6_repetition_1,DONE,paddle,Book,Omni_Dataset,1,eng,372.6927795410156,20.419271,5235712000,run_6_repetition_1,37.16666836262896
run_21_repetition_29,DONE,tesseract,Book,Omni_Dataset,20,eng,317.8130187988281,14.207999,2446565376,run_21_repetition_29,14.068895585732918
